Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S01219,21,Male,3.06,1588,731,3.8568992251740783,Engineering,2,1,0,1,3,5,56500.0,10,3,Mid,7,No
S01220,23,Male,2.79,989,389,3.03146072208507,Computer Science,3,0,0,9,10,1,25000.0,6,4,Entry,9,No
S01221,24,Female,2.64,1181,997,2.6388940731726094,Business,4,4,3,10,1,0,42300.0,9,3,Mid,6,No
S01222,26,Female,3.22,1447,583,2.588145294744349,Medicine,2,5,2,6,2,4,57800.0,3,1,Mid,3,No
S01223,18,Female,3.88,1070,432,3.1274579861057883,Business,1,6,1,6,8,4,52000.0,5,5,Senior,9,No
S01224,23,Female,3.34,1537,274,1.9533064504640876,Business,2,9,3,1,4,2,64100.0,4,3,Mid,1,No
S01225,24,Female,2.15,1254,351,2.97735832893811,Computer Science,4,6,2,5,9,1,53500.0,6,1,Mid,1,No
S01226,20,Male,2.92,1103,134,1.8447360944155196,Arts,1,1,0,4,7,3,59800.0,2,1,Entry,2,No
S01227,25,Female,3.78,1188,66,2.3580088530884984,Computer Science,2,6,1,1,3,3,45000.0,6,2,Entry,4,No
S01228,22,Female,2.19,1361,639,3.213497559145681,Law,4,1,2,7,1,5,55000.0,3,3,Entry,3,No
S01229,26,Female,3.98,1508,205,3.2423003032812177,Arts,1,1,4,4,1,5,34700.0,8,4,Senior,1,No
S01230,22,Male,3.9,1072,298,3.8761148186569376,Mathematics,1,5,1,3,1,3,63000.0,10,4,Mid,7,No
S01231,26,Male,2.16,1200,117,3.028572511590134,Medicine,3,5,4,2,10,4,54100.0,10,5,Entry,4,No
S01232,27,Male,3.87,1499,948,4.208824820371148,Arts,4,7,5,8,3,5,31800.0,6,5,Mid,1,No
S01233,21,Male,2.73,1428,267,2.197402409485488,Computer Science,3,4,5,5,5,0,46600.0,8,2,Entry,6,No
S01234,26,Male,3.69,1039,794,1.7752072349882346,Computer Science,1,4,5,10,8,1,87500.0,7,3,Entry,6,No
S01235,22,Female,2.84,1177,149,3.811475501327709,Business,1,9,3,9,8,0,47100.0,6,5,Entry,1,No
S01236,27,Female,2.88,1562,194,3.1902046865917604,Computer Science,2,0,2,5,2,3,45400.0,9,3,Entry,7,Yes
S01237,26,Male,3.27,1410,680,2.1802059971770467,Mathematics,3,3,5,10,9,0,38600.0,9,4,Entry,8,No
S01238,20,Female,3.55,1245,824,4.0,Law,0,0,2,1,9,4,33800.0,10,1,Executive,5,Yes
S01239,21,Male,2.07,1039,886,3.024672462428017,Computer Science,4,9,2,10,7,2,35300.0,10,4,Mid,10,No
S01240,26,Male,3.19,1013,179,3.551825272407904,Engineering,3,4,2,5,10,0,80300.0,4,2,Mid,7,No
S01241,27,Male,2.37,1479,148,2.7989627744467347,Engineering,1,7,1,5,5,5,55500.0,8,3,Mid,8,No
S01242,28,Female,2.69,1406,465,2.329021812667506,Business,2,0,4,8,5,0,28800.0,3,1,Entry,7,No
S01243,23,Male,2.7,1265,976,2.914993620481941,Arts,4,2,4,6,8,0,50300.0,5,1,Executive,3,No
S01244,19,Male,2.94,1590,569,2.871956437682621,Arts,4,0,3,5,8,5,65400.0,3,2,Executive,10,No
S01245,24,Male,2.67,1536,5,2.7880840230330097,Engineering,2,5,5,8,5,3,56400.0,10,1,Mid,10,No
S01246,19,Female,2.21,1296,526,2.4845937012297776,Law,1,9,3,1,6,0,29400.0,4,3,Entry,2,No
S01247,28,Male,2.29,1558,280,2.520181025850201,Medicine,0,0,2,5,6,1,59700.0,5,4,Senior,9,No
S01248,19,Female,2.07,1010,499,2.02,Mathematics,2,9,0,3,6,4,50500.0,8,3,Entry,5,No
S01249,28,Female,2.94,1257,836,2.625122754754209,Mathematics,0,2,0,5,5,1,53200.0,10,5,Mid,9,No
S01250,18,Female,3.91,1137,436,3.144825481189811,Mathematics,3,4,2,3,9,1,77800.0,8,1,Entry,4,Yes
S01251,28,Female,2.23,902,816,2.833136396223193,Law,4,4,5,4,1,3,49700.0,3,1,Entry,1,No
S01252,28,Male,3.89,1303,216,3.872760743919145,Engineering,1,1,4,9,10,0,39500.0,8,3,Senior,8,Yes
S01253,29,Male,3.47,924,687,4.15,Mathematics,0,2,3,2,3,4,25000.0,10,2,Executive,5,No
S01254,28,Female,3.27,1408,828,3.392029123182543,Law,1,8,1,10,7,4,39600.0,4,3,Senior,4,No
S01255,20,Male,3.29,1595,969,3.62,Medicine,3,0,0,1,9,4,38700.0,2,4,Entry,9,No
S01256,23,Female,3.65,1364,515,2.547418953614088,Arts,0,0,3,4,2,0,25000.0,3,2,Entry,9,No
S01257,25,Female,2.21,960,887,2.2908471014599634,Engineering,1,1,0,8,4,4,60100.0,8,1,Executive,2,No
S01258,26,Female,3.01,1407,137,2.471345448274418,Computer Science,1,7,4,5,8,4,57600.0,5,1,Entry,1,Yes
S01259,24,Female,3.39,1022,978,2.7752719590555346,Mathematics,3,5,4,9,5,2,49600.0,2,2,Mid,8,No
S01260,21,Other,3.17,1396,612,3.4889886017919016,Medicine,2,3,2,10,8,2,35100.0,7,2,Entry,9,Yes
S01261,23,Female,3.67,954,595,2.5755443981692085,Medicine,3,6,2,3,2,4,53700.0,5,2,Entry,4,No
S01262,22,Male,2.14,1062,280,2.2223957047950376,Medicine,0,5,0,9,8,5,59400.0,6,1,Senior,1,No
S01263,25,Female,3.38,1598,132,3.1531928696528984,Arts,0,8,0,1,6,1,76500.0,2,1,Entry,7,Yes
S01264,18,Male,3.07,938,393,2.4857404769404488,Law,4,5,3,2,5,5,55200.0,7,1,Mid,5,No
S01265,18,Male,2.76,1596,481,1.8472021550583768,Business,1,1,2,9,2,0,56900.0,1,1,Entry,5,No
S01266,28,Female,2.68,982,513,2.566912716708097,Mathematics,0,2,4,9,7,1,52500.0,10,1,Entry,5,No
S01267,23,Male,3.24,1445,628,3.4106742574332625,Computer Science,2,8,5,10,1,1,47100.0,10,3,Entry,10,No
S01268,27,Male,3.78,1012,419,3.57483257388115,Mathematics,2,6,3,5,6,0,61700.0,5,3,Mid,9,Yes
S01269,29,Male,2.99,1324,202,3.500530988117304,Engineering,3,5,3,10,3,0,49200.0,9,3,Executive,7,Yes
S01270,19,Female,3.65,1129,652,2.766198755609106,Law,0,4,1,4,6,3,47800.0,7,2,Senior,2,No
S01271,22,Female,2.8,1182,658,1.9145219506455824,Medicine,0,2,5,9,1,3,44500.0,9,1,Mid,10,No
S01272,18,Female,2.2,1186,462,3.2381683397019723,Mathematics,4,3,4,10,1,3,45600.0,9,3,Mid,9,No
S01273,24,Male,2.12,1054,778,3.3969060834041445,Arts,4,0,3,2,2,4,55100.0,1,2,Senior,4,No
S01274,18,Female,2.1,1064,202,2.765751428969132,Medicine,4,4,5,3,10,5,59300.0,8,4,Entry,5,No
S01275,21,Female,2.76,1081,914,2.982277040021717,Law,0,6,1,8,7,4,39200.0,7,5,Mid,2,No
S01276,26,Male,2.67,1138,152,4.3,Engineering,3,1,5,1,4,4,53200.0,2,4,Senior,3,No
S01277,18,Male,3.44,1548,897,3.912580691588472,Computer Science,3,7,2,2,4,5,36600.0,3,4,Mid,5,No
S01278,21,Male,3.49,1238,222,3.276759502238354,Medicine,3,9,4,5,4,3,59500.0,6,5,Entry,1,No
S01279,23,Other,2.1,1411,79,2.0093686248234723,Mathematics,3,5,2,7,5,5,72100.0,3,2,Mid,1,No
S01280,23,Female,2.44,1165,200,2.210935372163159,Mathematics,2,9,1,10,2,0,58300.0,8,5,Entry,1,No
S01281,29,Female,2.55,1086,762,2.088896968313176,Arts,0,2,4,9,7,4,45200.0,4,2,Senior,7,No
S01282,25,Male,3.1,939,99,3.364406634555161,Arts,1,1,0,3,3,0,65400.0,7,4,Mid,10,No
S01283,18,Female,2.29,1392,978,2.498372703368495,Business,0,7,0,4,3,5,31500.0,4,5,Senior,4,Yes
S01284,24,Female,2.27,1578,912,3.4742123909935656,Arts,3,3,0,10,2,3,54500.0,2,4,Entry,4,Yes
S01285,18,Female,3.89,1290,213,4.3,Business,2,6,5,1,6,0,92400.0,7,5,Executive,3,No
S01286,24,Other,3.61,1159,143,2.886711318925558,Computer Science,2,6,3,1,4,4,36800.0,8,5,Mid,2,No
S01287,20,Male,2.36,1554,702,2.9269673378603103,Engineering,0,9,5,1,4,0,45100.0,1,1,Senior,4,No
S01288,28,Male,2.81,1075,389,3.650291050370453,Business,1,8,5,4,8,3,46700.0,5,3,Mid,2,No
S01289,25,Female,2.71,1228,813,3.6322383856823737,Medicine,3,9,5,9,2,4,33200.0,10,3,Entry,7,No
S01290,20,Female,3.58,1099,374,3.7336577368333472,Law,2,7,5,8,7,4,38700.0,8,4,Entry,10,No
S01291,18,Female,3.02,1095,52,1.77,Mathematics,3,7,0,4,2,3,50400.0,1,4,Entry,6,No
S01292,25,Male,2.26,1488,967,2.231197177195199,Medicine,3,6,3,8,6,1,74100.0,3,4,Mid,6,No
S01293,20,Female,3.48,1430,624,2.9539774638547733,Mathematics,3,9,3,7,5,2,57200.0,2,1,Entry,2,Yes
S01294,19,Male,2.79,961,135,3.172559000962526,Engineering,4,4,1,6,8,3,66800.0,3,1,Mid,5,No
S01295,18,Male,2.53,1226,411,2.405423428279504,Arts,3,8,0,10,6,5,62500.0,3,4,Mid,10,No
S01296,20,Female,2.75,1180,985,2.263055487671824,Law,3,6,4,2,7,0,55200.0,3,1,Entry,8,No
S01297,19,Female,3.0,1126,470,3.405061273041551,Medicine,1,2,5,3,6,1,25000.0,1,5,Entry,2,No
S01298,19,Male,2.69,1538,112,2.961758399570038,Law,1,5,3,4,8,3,74200.0,3,5,Entry,8,No
S01299,23,Male,2.48,957,525,4.159186203994452,Business,4,2,1,7,2,2,65400.0,2,5,Senior,9,No
S01300,29,Male,2.8,1376,785,1.824337135478848,Engineering,4,5,3,8,7,4,54200.0,9,3,Entry,3,No
S01301,18,Male,2.04,1275,745,3.725008034393265,Medicine,3,7,4,8,5,5,30800.0,10,5,Entry,4,No
S01302,19,Female,3.54,1142,44,3.0157271596301896,Arts,2,8,4,4,9,2,28100.0,8,3,Mid,8,No
S01303,23,Female,2.34,1266,397,3.079922141167583,Law,2,1,0,9,9,2,32000.0,6,5,Mid,2,No
S01304,20,Male,2.09,1399,986,3.338219585504267,Arts,0,5,3,8,8,5,39700.0,7,4,Entry,2,No
S01305,21,Female,3.31,1151,585,3.541625233643832,Law,2,2,4,5,8,3,55500.0,1,3,Entry,1,No
S01306,18,Female,3.55,1221,261,3.4881204926459257,Medicine,2,6,2,3,4,4,46300.0,7,1,Entry,2,No
S01307,25,Female,3.63,1275,743,2.875535679928642,Engineering,1,3,4,2,8,4,51400.0,8,3,Entry,9,No
S01308,24,Male,2.99,1308,545,2.8892445193535385,Computer Science,0,4,4,9,2,2,58300.0,8,2,Entry,5,No
S01309,24,Female,2.41,1387,388,3.052452654715034,Medicine,0,9,3,1,5,3,69600.0,6,3,Entry,4,No
S01310,20,Male,3.47,1242,476,3.27419814121483,Arts,1,5,5,7,4,4,40600.0,7,5,Entry,2,Yes
S01311,27,Male,3.4,1139,410,4.150498898293208,Computer Science,2,7,4,7,5,4,25000.0,2,5,Entry,2,No
S01312,27,Male,2.49,1038,580,2.324563261331848,Engineering,2,1,1,1,5,0,38000.0,4,5,Mid,6,No
S01313,20,Female,3.81,1021,16,2.107904898037986,Arts,0,3,5,7,5,2,59000.0,8,1,Mid,7,No
S01314,19,Male,2.21,1319,997,3.4798641071191168,Engineering,2,3,4,1,7,1,62600.0,4,4,Senior,4,Yes
S01315,29,Male,3.97,1460,662,2.5753631546086173,Law,0,5,2,2,1,2,62900.0,8,3,Senior,7,No
S01316,18,Male,3.72,1203,804,3.7518696471116,Medicine,2,3,4,9,2,3,39600.0,10,1,Senior,1,No
S01317,24,Female,3.38,1014,102,2.688106692938818,Engineering,3,4,0,8,7,5,54900.0,4,2,Entry,8,No
S01318,24,Female,3.88,1242,186,2.622476136514857,Arts,1,4,3,9,1,5,72800.0,9,3,Entry,3,Yes
S01319,29,Male,3.44,1150,951,4.072091455656864,Medicine,4,7,2,9,9,4,61300.0,1,5,Mid,7,No
S01320,19,Female,2.38,906,931,3.1,Mathematics,3,3,1,4,3,4,25000.0,6,1,Senior,7,No
S01321,24,Female,2.88,1488,25,2.7745255258856263,Arts,2,5,4,5,6,0,49300.0,1,1,Mid,3,No
S01322,25,Female,2.14,1078,72,2.2003766716074926,Arts,4,6,4,10,4,4,45000.0,6,3,Entry,5,No
S01323,18,Male,2.78,1044,593,2.3538164741849346,Mathematics,3,7,1,7,3,4,27600.0,4,1,Mid,2,Yes
S01324,26,Female,3.48,1315,573,1.7174384663335662,Mathematics,1,8,4,6,8,5,72000.0,8,1,Entry,9,No
S01325,24,Female,2.77,1565,18,3.358054969319028,Computer Science,4,9,0,9,2,1,29200.0,8,1,Senior,5,No
S01326,20,Female,2.66,1020,754,2.768199068341896,Business,4,7,5,2,3,2,48500.0,9,3,Mid,4,No
S01327,25,Male,3.19,1023,570,2.733131268442308,Engineering,1,3,5,8,8,4,69600.0,7,5,Mid,10,No
S01328,24,Female,3.74,1049,332,2.383237844121844,Engineering,3,3,2,2,3,3,36800.0,8,1,Entry,3,No
S01329,28,Female,2.1,1296,889,2.070270718899749,Computer Science,4,9,4,2,8,1,49500.0,3,1,Mid,1,No
S01330,25,Female,2.77,1280,569,3.6659311167058046,Law,1,4,1,3,7,1,57300.0,10,4,Mid,7,No
S01331,23,Male,2.32,900,97,1.9390612622823964,Engineering,3,2,1,4,2,0,38000.0,4,2,Mid,3,Yes
S01332,26,Male,3.39,1572,727,4.08884489775667,Mathematics,2,1,2,6,1,3,41400.0,4,4,Senior,10,No
S01333,22,Female,2.21,1143,831,3.229561505978486,Computer Science,0,1,0,6,1,1,54500.0,6,5,Mid,1,No
S01334,20,Female,3.33,1297,12,3.4664929420096824,Engineering,2,8,2,2,2,2,59600.0,7,4,Mid,10,Yes
S01335,20,Male,2.57,1150,11,2.727069864092525,Engineering,2,7,4,6,7,3,61800.0,9,3,Senior,10,No
S01336,18,Female,2.4,1475,909,3.9427326642394527,Arts,0,5,5,8,9,2,35500.0,10,4,Entry,8,Yes
S01337,29,Male,3.87,1198,163,2.242843749486892,Computer Science,2,8,0,5,7,0,25600.0,6,3,Entry,8,No
S01338,25,Female,2.04,1196,283,3.35565247649775,Mathematics,2,4,0,1,3,0,62800.0,2,4,Mid,3,No
S01339,19,Female,2.88,1399,729,4.087757502076885,Law,1,9,1,8,8,4,68700.0,10,4,Entry,10,No
S01340,20,Female,2.04,1014,872,3.4382293154172,Engineering,1,0,0,6,8,2,88900.0,10,2,Entry,3,No
S01341,25,Female,2.97,900,835,2.9338481483186563,Law,3,7,4,2,9,5,96900.0,7,3,Entry,2,No
S01342,25,Male,3.0,1452,241,4.087279767416126,Business,4,2,4,7,9,2,76400.0,10,5,Mid,8,No
S01343,28,Female,2.64,1584,857,3.167088654297687,Computer Science,3,8,4,8,9,0,34500.0,9,1,Entry,9,No
S01344,21,Male,2.26,1499,45,2.5481440335367687,Computer Science,1,0,5,2,4,5,47100.0,8,5,Entry,4,Yes
S01345,21,Female,2.75,1381,970,2.6949386605545977,Computer Science,1,2,3,1,10,2,59700.0,4,4,Entry,4,Yes
S01346,22,Female,3.34,1509,593,3.1088409404767496,Mathematics,0,0,0,6,4,3,56900.0,2,5,Mid,5,No
S01347,23,Female,3.56,1499,255,2.730903609683703,Mathematics,0,0,0,6,2,4,47500.0,8,4,Entry,3,No
S01348,22,Male,3.06,1409,67,3.8509833342774606,Arts,1,5,4,8,8,4,69900.0,6,4,Executive,5,Yes
S01349,24,Female,3.18,1234,918,2.9856278931318494,Computer Science,2,3,1,7,2,3,42500.0,8,1,Mid,4,No
S01350,19,Male,2.4,1364,614,1.5293161735037633,Arts,3,9,5,8,3,1,53400.0,9,2,Entry,8,No
S01351,24,Male,2.57,1040,974,3.3543408188221995,Mathematics,1,3,0,10,9,5,51100.0,3,2,Mid,5,No
S01352,27,Female,2.32,1482,603,2.03586709309503,Business,1,4,3,10,2,5,57200.0,8,1,Entry,7,No
S01353,24,Male,2.5,1036,42,4.3,Medicine,0,2,0,5,1,2,58200.0,10,5,Senior,4,No
S01354,18,Female,2.45,1510,788,3.832190420133987,Arts,3,1,2,2,5,1,37100.0,8,3,Entry,2,No
S01355,24,Male,3.04,1562,816,3.3002155055876,Engineering,3,9,3,5,7,1,25000.0,5,1,Entry,8,No
S01356,22,Male,3.13,1586,786,3.377351435229233,Computer Science,4,7,1,2,4,2,43100.0,6,4,Mid,4,No
S01357,20,Female,3.89,1066,384,2.173566750379082,Medicine,1,6,3,9,4,5,53700.0,5,2,Entry,9,No
S01358,20,Female,2.39,1242,589,2.759216428927019,Arts,4,9,3,5,3,0,57400.0,6,2,Mid,6,No
S01359,21,Male,3.28,1309,234,2.6754907044624243,Law,0,3,0,1,6,2,40800.0,1,5,Senior,8,Yes
S01360,29,Female,3.63,964,966,2.2372964808815854,Mathematics,4,1,3,9,8,0,54400.0,10,3,Mid,9,No
S01361,19,Female,3.12,1480,714,2.7707852486754017,Law,2,8,4,10,2,3,54000.0,10,1,Entry,9,No
S01362,19,Female,2.51,966,485,2.314724515746575,Engineering,1,7,5,5,6,0,40000.0,10,4,Senior,9,Yes
S01363,18,Male,2.53,1332,733,3.7943339469321566,Medicine,1,3,3,1,8,1,47600.0,2,4,Entry,7,Yes
S01364,22,Female,2.08,949,774,3.8042385937793215,Business,3,4,0,9,1,1,32000.0,8,3,Mid,3,No
S01365,21,Female,2.61,1213,39,2.805970989833307,Arts,4,9,4,9,4,1,25000.0,1,5,Mid,8,No
S01366,28,Female,3.49,1208,11,3.015580192369566,Law,3,5,1,10,1,5,68300.0,9,3,Entry,7,No
S01367,27,Male,2.1,1502,624,3.406073786710769,Law,4,3,2,10,4,5,53000.0,7,5,Mid,9,No
S01368,19,Female,2.44,1014,409,4.091025545379162,Arts,4,1,3,9,9,0,44900.0,1,5,Mid,5,No
S01369,20,Female,3.41,1468,108,3.157047519733849,Law,0,4,4,6,6,1,55700.0,5,1,Senior,4,No
S01370,24,Female,3.57,1241,94,1.9432867424890157,Business,4,0,4,10,6,4,57000.0,2,1,Entry,2,No
S01371,24,Male,2.91,1429,823,3.160672786982518,Law,3,6,1,10,5,2,80300.0,1,4,Entry,7,Yes
S01372,29,Female,3.4,1541,84,2.649885037082901,Arts,4,8,1,2,3,1,70100.0,1,2,Entry,6,No
S01373,21,Female,2.78,1394,58,3.870536813341945,Computer Science,4,2,2,7,2,5,55300.0,5,5,Mid,6,No
S01374,22,Male,2.32,1168,293,2.1604218954813827,Law,1,5,2,2,9,0,82200.0,4,4,Mid,10,No
S01375,22,Male,2.8,979,16,1.7621490583680144,Arts,1,8,0,4,9,1,48600.0,5,2,Entry,8,No
S01376,23,Female,3.16,1355,991,3.906575046877653,Computer Science,1,3,2,4,7,0,68200.0,6,4,Entry,1,No
S01377,26,Male,3.9,1198,477,4.141828425477142,Law,2,5,2,10,2,2,42000.0,1,5,Entry,1,No
S01378,19,Other,2.14,1101,838,3.530003258761415,Law,1,2,4,7,4,0,50800.0,2,2,Mid,4,No
S01379,22,Female,3.01,1402,605,3.2192356039735306,Arts,2,8,3,6,8,2,60100.0,2,3,Senior,8,No
S01380,29,Female,2.66,1570,992,2.7916882018726734,Engineering,2,6,3,10,10,1,53300.0,5,1,Entry,5,No
S01381,20,Male,3.02,1548,969,2.703685418014595,Engineering,3,6,5,7,6,5,54400.0,10,1,Mid,9,No
S01382,21,Male,2.05,1384,165,2.0003713471043283,Medicine,1,3,2,6,5,4,53800.0,9,2,Mid,3,No
S01383,27,Female,2.63,1484,437,2.705045731949504,Engineering,4,5,5,1,10,1,69600.0,7,2,Entry,6,No
S01384,23,Male,3.64,1459,727,2.211619825942915,Business,0,7,5,4,2,2,51500.0,10,5,Mid,6,Yes
S01385,29,Female,3.11,917,656,2.4863475989564194,Medicine,4,5,0,3,1,5,41100.0,4,2,Mid,4,No
S01386,25,Male,2.9,1377,786,3.8034170462952632,Engineering,1,5,0,7,1,3,49200.0,5,1,Entry,2,No
S01387,18,Male,2.57,1387,403,3.156017054327372,Computer Science,4,3,3,7,1,3,69400.0,7,5,Senior,6,No
S01388,27,Male,2.6,1345,940,4.087234865391577,Mathematics,1,7,1,4,6,3,62800.0,10,4,Mid,10,Yes
S01389,25,Female,2.77,1239,386,1.7,Arts,1,9,4,7,4,1,48400.0,9,1,Entry,3,No
S01390,28,Other,3.67,1430,954,2.9025144966130165,Engineering,4,7,2,4,9,0,38400.0,10,3,Executive,8,No
S01391,24,Male,3.93,1511,138,3.394611611081785,Computer Science,2,8,4,9,9,4,41700.0,7,5,Entry,2,Yes
S01392,18,Male,2.88,1015,716,3.6932718824618536,Mathematics,3,5,2,3,3,5,49800.0,2,3,Mid,3,Yes
S01393,19,Male,2.79,973,814,3.0826094730997444,Medicine,3,1,2,10,6,4,48800.0,4,2,Mid,9,Yes
S01394,20,Female,3.69,1168,722,4.006976472172743,Arts,3,3,5,2,6,5,39100.0,10,4,Mid,2,Yes
S01395,18,Male,2.85,1536,531,2.0139303327718943,Engineering,3,3,3,5,10,1,64300.0,4,2,Mid,10,No
S01396,26,Female,3.1,1015,806,3.6247820428899207,Medicine,0,7,4,9,10,2,41500.0,9,1,Entry,1,No
S01397,25,Female,2.46,1585,293,2.6698142556099764,Engineering,1,4,4,3,1,1,36400.0,8,4,Entry,3,No
S01398,19,Female,3.49,1592,475,3.761811579321022,Medicine,0,3,1,1,9,3,47000.0,6,1,Mid,10,No
S01399,26,Male,3.06,1568,880,2.704394756568605,Engineering,3,7,1,9,4,2,57000.0,8,4,Mid,6,No
S01400,24,Other,3.62,1063,462,4.17,Mathematics,3,2,4,5,6,4,36200.0,7,3,Executive,8,No
S01401,26,Male,3.56,1482,813,3.1295395826638326,Computer Science,4,1,1,2,10,1,50800.0,8,1,Mid,10,No
S01402,23,Male,2.43,1121,373,1.778206014432455,Business,3,3,1,6,8,0,43500.0,7,1,Entry,5,Yes
S01403,23,Female,3.43,1025,162,3.465145544063495,Mathematics,1,0,2,3,1,0,45100.0,2,2,Entry,2,No
S01404,28,Female,3.6,1556,642,2.5859169551432317,Computer Science,3,0,3,9,8,4,49900.0,6,5,Mid,8,No
S01405,21,Male,2.69,1075,44,2.399612257750979,Arts,3,4,2,3,6,2,58900.0,4,1,Senior,2,No
S01406,27,Male,2.35,1563,865,3.46635129715834,Engineering,0,0,5,2,1,3,50100.0,4,4,Mid,4,No
S01407,27,Female,2.01,1593,83,1.9634104359992133,Business,1,3,1,3,9,0,89300.0,10,2,Entry,9,No
S01408,19,Male,2.9,1274,892,2.862297254860759,Mathematics,2,7,2,6,9,0,60300.0,6,5,Senior,7,No
S01409,24,Female,2.7,1397,636,2.6063940528181075,Business,4,7,2,3,10,1,56100.0,8,1,Entry,3,No
S01410,22,Female,3.11,984,539,3.4646458728749328,Arts,2,1,0,9,8,5,45500.0,5,3,Entry,1,No
S01411,28,Male,2.38,1282,816,2.1812041535513647,Arts,0,2,2,9,7,4,42400.0,3,2,Mid,6,No
S01412,23,Male,3.72,1532,862,3.0778963504422303,Business,3,2,2,9,1,0,65200.0,1,3,Entry,9,No
S01413,19,Male,2.52,1540,519,3.3310898578117896,Arts,4,0,3,2,1,1,26200.0,5,4,Mid,4,Yes
S01414,22,Female,2.45,1362,411,3.297920825007385,Arts,1,2,4,7,8,2,66900.0,3,2,Entry,7,No
S01415,27,Female,2.96,1350,341,3.347688968060225,Engineering,4,7,0,2,10,5,67400.0,3,2,Entry,3,No
S01416,21,Male,3.0,1417,711,3.29164508998148,Computer Science,0,5,0,1,8,0,48200.0,4,2,Entry,1,No
S01417,26,Female,2.43,1594,624,3.657741171447804,Law,3,4,0,5,1,4,67300.0,9,5,Mid,5,Yes
S01418,23,Other,2.54,1449,89,2.9842744105045123,Medicine,0,9,5,8,8,1,45700.0,4,5,Entry,1,No
S01419,19,Male,2.34,1015,640,1.715003456425812,Business,1,8,0,3,8,2,48600.0,5,1,Entry,2,No
S01420,18,Female,3.44,1513,230,3.237489905115773,Medicine,2,6,3,7,10,1,57600.0,10,3,Entry,7,Yes
S01421,22,Male,3.54,907,18,3.6905582934826464,Business,3,5,4,6,10,3,44400.0,5,1,Entry,1,Yes
S01422,26,Male,2.92,1117,801,3.597473887549859,Business,3,4,5,1,3,4,60700.0,1,3,Mid,6,No
S01423,23,Male,3.43,1489,673,1.7429662356795457,Computer Science,0,4,3,7,1,4,43000.0,7,1,Entry,7,No
S01424,27,Male,3.47,1303,864,2.488654499945373,Mathematics,0,9,0,3,3,5,54100.0,2,2,Entry,4,No
S01425,29,Male,2.28,1466,890,3.186261305911945,Mathematics,0,8,4,4,8,0,89600.0,6,2,Mid,4,No
S01426,24,Male,3.93,1203,281,3.15733384570408,Business,3,9,3,10,8,5,57200.0,4,3,Entry,2,No
S01427,22,Female,3.64,1366,910,3.10527038671335,Business,0,5,4,2,7,1,66300.0,5,2,Senior,5,No
S01428,27,Female,2.41,987,422,2.4119053210319312,Computer Science,4,3,5,1,2,2,63700.0,5,1,Mid,7,No
S01429,23,Female,2.37,909,678,2.7719173823958987,Arts,4,3,3,5,5,0,25000.0,4,5,Entry,4,No
S01430,22,Male,2.25,1207,772,3.7785118738896313,Mathematics,4,3,4,6,10,4,48600.0,2,4,Entry,8,No
S01431,28,Male,2.28,1333,876,3.2737580970168785,Law,3,5,3,2,8,1,70600.0,8,1,Senior,8,No
S01432,26,Male,3.5,1063,702,2.254361162991516,Medicine,0,0,0,10,3,2,32200.0,1,3,Mid,7,No
S01433,23,Female,2.94,1138,338,2.5722048926580032,Business,1,8,0,6,6,5,47400.0,9,2,Mid,3,No
S01434,28,Female,3.57,1216,266,4.003190825979401,Computer Science,0,1,0,6,2,4,82000.0,6,4,Mid,10,No
S01435,25,Male,3.49,1555,803,3.938420320938001,Business,3,1,5,8,8,2,33100.0,4,4,Entry,9,Yes
S01436,19,Male,3.21,1234,355,2.7959181868688963,Mathematics,4,4,3,8,9,5,67300.0,6,2,Entry,8,No
S01437,29,Female,3.37,917,360,1.5,Computer Science,3,3,4,6,1,1,37100.0,9,1,Entry,10,No
S01438,26,Male,2.04,970,791,1.728870490595691,Medicine,0,2,4,7,4,2,58500.0,9,2,Mid,1,No
S01439,22,Male,2.62,1074,217,2.9167403930294906,Engineering,3,4,1,4,6,0,61000.0,3,5,Senior,9,No
S01440,24,Female,3.28,1238,321,3.282009535155708,Mathematics,1,6,2,5,2,0,62100.0,8,3,Entry,7,Yes
S01441,27,Female,2.02,1147,850,3.0491937543362835,Arts,3,9,0,6,6,1,35900.0,1,2,Mid,10,No
S01442,18,Male,2.07,1092,719,3.4570696128048573,Engineering,2,1,0,6,7,5,67600.0,9,1,Executive,10,No
S01443,27,Male,3.7,1318,665,3.3329449178204458,Computer Science,3,5,0,3,6,4,39400.0,7,5,Entry,4,No
S01444,22,Other,3.37,1224,992,1.84,Business,0,3,1,9,10,3,26500.0,10,5,Entry,5,Yes
S01445,29,Male,2.53,1205,693,1.7586001244030889,Arts,2,1,1,4,10,3,35300.0,7,1,Entry,7,No
S01446,27,Male,3.38,1103,212,2.642299431775668,Mathematics,4,0,1,8,8,3,37500.0,6,3,Entry,8,No
S01447,19,Male,3.58,1022,785,2.6244627232526443,Medicine,0,7,0,4,5,4,61400.0,1,4,Mid,4,No
S01448,29,Male,2.61,1469,953,2.223258627623068,Mathematics,1,4,4,6,3,0,65300.0,2,5,Entry,7,No
